,cv_score,model,model_info
179,0.7786570409199595,"RandomForestClassifier(DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=6, DecisionTreeClassifier__min_samples_leaf=6, DecisionTreeClassifier__min_samples_split=16), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.6500000000000001, RandomForestClassifier__min_samples_leaf=18, RandomForestClassifier__min_samples_split=5, RandomForestClassifier__n_estimators=100)","{'generation': 'INVALID', 'mutation_count': 0, 'crossover_count': 1, 'predecessor': ('RandomForestClassifier(PCA(input_matrix, PCA__iterated_power=2, PCA__svd_solver=randomized), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.6500000000000001, RandomForestClassifier__min_samples_leaf=18, RandomForestClassifier__min_samples_split=5, RandomForestClassifier__n_estimators=100)', 'RandomForestClassifier(DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=6, DecisionTreeClassifier__min_samples_leaf=6, DecisionTreeClassifier__min_samples_split=16), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.6500000000000001, RandomForestClassifier__min_samples_leaf=8, RandomForestClassifier__min_samples_split=6, RandomForestClassifier__n_estimators=100)'), 'operator_count': 2, 'internal_cv_score': 0.7786570409199595}"
197,0.7725197772987735,"XGBClassifier(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=False, ExtraTreesClassifier__criterion=entropy, ExtraTreesClassifier__max_features=1.0, ExtraTreesClassifier__min_samples_leaf=12, ExtraTreesClassifier__min_samples_split=11, ExtraTreesClassifier__n_estimators=100), XGBClassifier__learning_rate=0.5, XGBClassifier__max_depth=3, XGBClassifier__min_child_weight=13, XGBClassifier__n_estimators=100, XGBClassifier__nthread=1, XGBClassifier__subsample=0.7500000000000001)","{'generation': 'INVALID', 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('XGBClassifier(MaxAbsScaler(input_matrix), XGBClassifier__learning_rate=0.5, XGBClassifier__max_depth=3, XGBClassifier__min_child_weight=13, XGBClassifier__n_estimators=100, XGBClassifier__nthread=1, XGBClassifier__subsample=0.7500000000000001)',), 'operator_count': 2, 'internal_cv_score': 0.7725197772987735}"
156,0.7684662315897075,"RandomForestClassifier(SelectPercentile(SelectPercentile(input_matrix, SelectPercentile__percentile=73), SelectPercentile__percentile=91), RandomForestClassifier__bootstrap=False, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.7000000000000001, RandomForestClassifier__min_samples_leaf=16, RandomForestClassifier__min_samples_split=9, RandomForestClassifier__n_estimators=100)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('RandomForestClassifier(SelectPercentile(input_matrix, SelectPercentile__percentile=91), RandomForestClassifier__bootstrap=False, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.7000000000000001, RandomForestClassifier__min_samples_leaf=16, RandomForestClassifier__min_samples_split=9, RandomForestClassifier__n_estimators=100)',), 'operator_count': 3, 'internal_cv_score': 0.7684662315897075}"
17,0.7668503704652269,"BernoulliNB(GradientBoostingClassifier(input_matrix, GradientBoostingClassifier__learning_rate=1.0, GradientBoostingClassifier__max_depth=1, GradientBoostingClassifier__max_features=0.7000000000000001, GradientBoostingClassifier__min_samples_leaf=6, GradientBoostingClassifier__min_samples_split=3, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.05), BernoulliNB__alpha=10.0, BernoulliNB__fit_prior=True)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.7668503704652269}"
233,0.76543565222101,"LinearSVC(PolynomialFeatures(SelectPercentile(input_matrix, SelectPercentile__percentile=77), PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), LinearSVC__C=0.5, LinearSVC__dual=False, LinearSVC__loss=squared_hinge, LinearSVC__penalty=l2, LinearSVC__tol=0.01)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('LinearSVC(SelectPercentile(input_matrix, SelectPercentile__percentile=77), LinearSVC__C=0.5, LinearSVC__dual=False, LinearSVC__loss=squared_hinge, LinearSVC__penalty=l2, LinearSVC__tol=0.01)',), 'operator_count': 3, 'internal_cv_score': 0.76543565222101}"
68,0.7623734164879832,"RandomForestClassifier(SelectPercentile(input_matrix, SelectPercentile__percentile=91), RandomForestClassifier__bootstrap=False, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.7000000000000001, RandomForestClassifier__min_samples_leaf=16, RandomForestClassifier__min_samples_split=9, RandomForestClassifier__n_estimators=100)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.7623734164879832}"
100,0.7608824990601125,"GradientBoostingClassifier(input_matrix, GradientBoostingClassifier__learning_rate=0.01, GradientBoostingClassifier__max_depth=4, GradientBoostingClassifier__max_features=1.0, GradientBoostingClassifier__min_samples_leaf=5, GradientBoostingClassifier__min_samples_split=19, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.25)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('GaussianNB(input_matrix)',), 'operator_count': 1, 'internal_cv_score': 0.7608824990601125}"
20,0.7580516342044954,"RandomForestClassifier(PCA(input_matrix, PCA__iterated_power=2, PCA__svd_solver=randomized), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.6500000000000001, RandomForestClassifier__min_samples_leaf=18, RandomForestClassifier__min_samples_split=5, RandomForestClassifier__n_estimators=100)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.7580516342044954}"
77,0.7578541999474322,"RandomForestClassifier(DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=8, DecisionTreeClassifier__min_samples_leaf=4, DecisionTreeClassifier__min_samples_split=6), RandomForestClassifier__bootstrap=False, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.1, RandomForestClassifier__min_samples_leaf=15, RandomForestClassifier__min_samples_split=8, RandomForestClassifier__n_estimators=100)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.7578541999474322}"
238,0.7575986388549465,"KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=98, KNeighborsClassifier__p=1, KNeighborsClassifier__weights=uniform)","{'generation': 'INVALID', 'mutation_count': 2, 'crossover_count': 0, 'predecessor': ('LinearSVC(input_matrix, LinearSVC__C=0.5, LinearSVC__dual=False, LinearSVC__loss=squared_hinge, LinearSVC__penalty=l2, LinearSVC__tol=0.01)',), 'operator_count': 1, 'internal_cv_score': 0.7575986388549465}"
144,0.7563169120850651,"RandomForestClassifier(input_matrix, RandomForestClassifier__bootstrap=False, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=0.7000000000000001, RandomForestClassifier__min_samples_leaf=18, RandomForestClassifier__min_samples_split=10, RandomForestClassifier__n_estimators=100)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('RandomForestClassifier(input_matrix, RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=0.7000000000000001, RandomForestClassifier__min_samples_leaf=18, RandomForestClassifier__min_samples_split=10, RandomForestClassifier__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': 0.7563169120850651}"
196,0.7539439540241081,"ExtraTreesClassifier(FastICA(GradientBoostingClassifier(input_matrix, GradientBoostingClassifier__learning_rate=1.0, GradientBoostingClassifier__max_depth=5, GradientBoostingClassifier__max_features=0.55, GradientBoostingClassifier__min_samples_leaf=15, GradientBoostingClassifier__min_samples_split=15, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.2), FastICA__tol=0.4), ExtraTreesClassifier__bootstrap=False, ExtraTreesClassifier__criterion=entropy, ExtraTreesClassifier__max_features=0.6500000000000001, ExtraTreesClassifier__min_samples_leaf=20, ExtraTreesClassifier__min_samples_split=6, ExtraTreesClassifier__n_estimators=100)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('ExtraTreesClassifier(GradientBoostingClassifier(input_matrix, GradientBoostingClassifier__learning_rate=1.0, GradientBoostingClassifier__max_depth=5, GradientBoostingClassifier__max_features=0.55, GradientBoostingClassifier__min_samples_leaf=15, GradientBoostingClassifier__min_samples_split=15, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.2), ExtraTreesClassifier__bootstrap=False, ExtraTreesClassifier__criterion=entropy, ExtraTreesClassifier__max_features=0.6500000000000001, ExtraTreesClassifier__min_samples_leaf=20, ExtraTreesClassifier__min_samples_split=6, ExtraTreesClassifier__n_estimators=100)',), 'operator_count': 3, 'internal_cv_score': 0.7539439540241081}"
111,0.7518591522939857,"RandomForestClassifier(PCA(input_matrix, PCA__iterated_power=2, PCA__svd_solver=randomized), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=0.6500000000000001, RandomForestClassifier__min_samples_leaf=18, RandomForestClassifier__min_samples_split=5, RandomForestClassifier__n_estimators=100)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('RandomForestClassifier(PCA(input_matrix, PCA__iterated_power=2, PCA__svd_solver=randomized), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.6500000000000001, RandomForestClassifier__min_samples_leaf=18, RandomForestClassifier__min_samples_split=5, RandomForestClassifier__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': 0.7518591522939857}"
25,0.749494811173675,"KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=81, KNeighborsClassifier__p=1, KNeighborsClassifier__weights=uniform)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.749494811173675}"
174,0.7494564270236947,"LinearSVC(GaussianNB(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=False, ExtraTreesClassifier__criterion=entropy, ExtraTreesClassifier__max_features=1.0, ExtraTreesClassifier__min_samples_leaf=8, ExtraTreesClassifier__min_samples_split=2, ExtraTreesClassifier__n_estimators=100)), LinearSVC__C=1.0, LinearSVC__dual=False, LinearSVC__loss=squared_hinge, LinearSVC__penalty=l1, LinearSVC__tol=1e-05)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('LinearSVC(GaussianNB(input_matrix), LinearSVC__C=1.0, LinearSVC__dual=False, LinearSVC__loss=squared_hinge, LinearSVC__penalty=l1, LinearSVC__tol=1e-05)',), 'operator_count': 3, 'internal_cv_score': 0.7494564270236947}"
8,0.7489778727160152,"KNeighborsClassifier(SelectPercentile(input_matrix, SelectPercentile__percentile=58), KNeighborsClassifier__n_neighbors=44, KNeighborsClassifier__p=1, KNeighborsClassifier__weights=uniform)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.7489778727160152}"
173,0.7463279835701296,"XGBClassifier(RandomForestClassifier(input_matrix, RandomForestClassifier__bootstrap=False, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.6000000000000001, RandomForestClassifier__min_samples_leaf=18, RandomForestClassifier__min_samples_split=17, RandomForestClassifier__n_estimators=100), XGBClassifier__learning_rate=0.1, XGBClassifier__max_depth=5, XGBClassifier__min_child_weight=8, XGBClassifier__n_estimators=100, XGBClassifier__nthread=1, XGBClassifier__subsample=0.05)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('XGBClassifier(ZeroCount(input_matrix), XGBClassifier__learning_rate=0.1, XGBClassifier__max_depth=5, XGBClassifier__min_child_weight=8, XGBClassifier__n_estimators=100, XGBClassifier__nthread=1, XGBClassifier__subsample=0.05)',), 'operator_count': 2, 'internal_cv_score': 0.7463279835701296}"
40,0.7361665743319702,"KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=61, KNeighborsClassifier__p=1, KNeighborsClassifier__weights=distance)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.7361665743319702}"
70,0.7233311677859475,"GradientBoostingClassifier(input_matrix, GradientBoostingClassifier__learning_rate=0.001, GradientBoostingClassifier__max_depth=6, GradientBoostingClassifier__max_features=0.6000000000000001, GradientBoostingClassifier__min_samples_leaf=19, GradientBoostingClassifier__min_samples_split=18, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.45)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.7233311677859475}"
67,0.7218196287144586,"BernoulliNB(Binarizer(input_matrix, Binarizer__threshold=0.65), BernoulliNB__alpha=0.001, BernoulliNB__fit_prior=True)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.7218196287144586}"
135,0.7191475685825319,"BernoulliNB(KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=36, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=distance), BernoulliNB__alpha=0.1, BernoulliNB__fit_prior=False)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('BernoulliNB(KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=36, KNeighborsClassifier__p=1, KNeighborsClassifier__weights=distance), BernoulliNB__alpha=0.1, BernoulliNB__fit_prior=False)',), 'operator_count': 2, 'internal_cv_score': 0.7191475685825319}"
76,0.7167678263657705,"XGBClassifier(PCA(input_matrix, PCA__iterated_power=9, PCA__svd_solver=randomized), XGBClassifier__learning_rate=1.0, XGBClassifier__max_depth=6, XGBClassifier__min_child_weight=5, XGBClassifier__n_estimators=100, XGBClassifier__nthread=1, XGBClassifier__subsample=0.3)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.7167678263657705}"
86,0.7163250620923377,"RandomForestClassifier(input_matrix, RandomForestClassifier__bootstrap=False, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.9000000000000001, RandomForestClassifier__min_samples_leaf=7, RandomForestClassifier__min_samples_split=3, RandomForestClassifier__n_estimators=100)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.7163250620923377}"
208,0.7147959371869809,"KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=87, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=uniform)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=False, ExtraTreesClassifier__criterion=gini, ExtraTreesClassifier__max_features=0.25, ExtraTreesClassifier__min_samples_leaf=3, ExtraTreesClassifier__min_samples_split=7, ExtraTreesClassifier__n_estimators=100)',), 'operator_count': 1, 'internal_cv_score': 0.7147959371869809}"
10,0.7146187274261955,"BernoulliNB(DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=9, DecisionTreeClassifier__min_samples_leaf=1, DecisionTreeClassifier__min_samples_split=17), BernoulliNB__alpha=100.0, BernoulliNB__fit_prior=True)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.7146187274261955}"
134,0.7127392000042593,"BernoulliNB(SelectPercentile(input_matrix, SelectPercentile__percentile=91), BernoulliNB__alpha=0.001, BernoulliNB__fit_prior=True)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('RandomForestClassifier(SelectPercentile(input_matrix, SelectPercentile__percentile=91), RandomForestClassifier__bootstrap=False, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.7000000000000001, RandomForestClassifier__min_samples_leaf=16, RandomForestClassifier__min_samples_split=9, RandomForestClassifier__n_estimators=100)',), 'operator_count': 2, 'internal_cv_score': 0.7127392000042593}"
60,0.7122204242236354,"BernoulliNB(input_matrix, BernoulliNB__alpha=1.0, BernoulliNB__fit_prior=True)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.7122204242236354}"
62,0.7121937451718471,"BernoulliNB(input_matrix, BernoulliNB__alpha=0.1, BernoulliNB__fit_prior=True)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.7121937451718471}"
38,0.7121937451718471,"BernoulliNB(input_matrix, BernoulliNB__alpha=0.1, BernoulliNB__fit_prior=False)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.7121937451718471}"
31,0.7121870140149338,"BernoulliNB(input_matrix, BernoulliNB__alpha=0.01, BernoulliNB__fit_prior=False)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.7121870140149338}"
167,0.7121870140149338,"BernoulliNB(input_matrix, BernoulliNB__alpha=0.01, BernoulliNB__fit_prior=True)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('BernoulliNB(input_matrix, BernoulliNB__alpha=0.01, BernoulliNB__fit_prior=False)',), 'operator_count': 1, 'internal_cv_score': 0.7121870140149338}"
125,0.7121864531042378,"BernoulliNB(input_matrix, BernoulliNB__alpha=0.001, BernoulliNB__fit_prior=True)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('BernoulliNB(Binarizer(input_matrix, Binarizer__threshold=0.65), BernoulliNB__alpha=0.001, BernoulliNB__fit_prior=True)',), 'operator_count': 1, 'internal_cv_score': 0.7121864531042378}"
171,0.7121864531042378,"BernoulliNB(input_matrix, BernoulliNB__alpha=0.001, BernoulliNB__fit_prior=False)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('BernoulliNB(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=True, ExtraTreesClassifier__criterion=entropy, ExtraTreesClassifier__max_features=0.9000000000000001, ExtraTreesClassifier__min_samples_leaf=1, ExtraTreesClassifier__min_samples_split=7, ExtraTreesClassifier__n_estimators=100), BernoulliNB__alpha=0.001, BernoulliNB__fit_prior=False)',), 'operator_count': 1, 'internal_cv_score': 0.7121864531042378}"
99,0.7108370314006632,"KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=78, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=uniform)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=74, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=uniform)',), 'operator_count': 1, 'internal_cv_score': 0.7108370314006632}"
184,0.709133473560045,"KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=75, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=uniform)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('KNeighborsClassifier(Binarizer(input_matrix, Binarizer__threshold=0.55), KNeighborsClassifier__n_neighbors=75, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=uniform)',), 'operator_count': 1, 'internal_cv_score': 0.709133473560045}"
175,0.7088979685676271,"KNeighborsClassifier(GaussianNB(input_matrix), KNeighborsClassifier__n_neighbors=71, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=distance)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=71, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=distance)',), 'operator_count': 2, 'internal_cv_score': 0.7088979685676271}"
34,0.7086446327308622,"KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=74, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=uniform)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.7086446327308622}"
59,0.7082897206591353,"GradientBoostingClassifier(StandardScaler(input_matrix), GradientBoostingClassifier__learning_rate=0.01, GradientBoostingClassifier__max_depth=1, GradientBoostingClassifier__max_features=0.25, GradientBoostingClassifier__min_samples_leaf=19, GradientBoostingClassifier__min_samples_split=20, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.3)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.7082897206591353}"
123,0.706856203810758,"KNeighborsClassifier(Normalizer(input_matrix, Normalizer__norm=l2), KNeighborsClassifier__n_neighbors=74, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=uniform)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=74, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=uniform)',), 'operator_count': 2, 'internal_cv_score': 0.706856203810758}"
5,0.7067604285469834,"KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=71, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=distance)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.7067604285469834}"
138,0.6979659256610287,"GradientBoostingClassifier(StandardScaler(input_matrix), GradientBoostingClassifier__learning_rate=0.001, GradientBoostingClassifier__max_depth=1, GradientBoostingClassifier__max_features=0.25, GradientBoostingClassifier__min_samples_leaf=19, GradientBoostingClassifier__min_samples_split=20, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.3)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('GradientBoostingClassifier(StandardScaler(input_matrix), GradientBoostingClassifier__learning_rate=0.01, GradientBoostingClassifier__max_depth=1, GradientBoostingClassifier__max_features=0.25, GradientBoostingClassifier__min_samples_leaf=19, GradientBoostingClassifier__min_samples_split=20, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.3)',), 'operator_count': 2, 'internal_cv_score': 0.6979659256610287}"
41,0.6953397698256742,"BernoulliNB(PolynomialFeatures(input_matrix, PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), BernoulliNB__alpha=0.01, BernoulliNB__fit_prior=True)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.6953397698256742}"
9,0.6942611457236605,"KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=55, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=uniform)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.6942611457236605}"
181,0.6935128631752403,"XGBClassifier(FastICA(input_matrix, FastICA__tol=0.30000000000000004), XGBClassifier__learning_rate=0.001, XGBClassifier__max_depth=9, XGBClassifier__min_child_weight=11, XGBClassifier__n_estimators=100, XGBClassifier__nthread=1, XGBClassifier__subsample=0.9500000000000001)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('XGBClassifier(FastICA(input_matrix, FastICA__tol=0.8500000000000001), XGBClassifier__learning_rate=0.001, XGBClassifier__max_depth=9, XGBClassifier__min_child_weight=11, XGBClassifier__n_estimators=100, XGBClassifier__nthread=1, XGBClassifier__subsample=0.9500000000000001)',), 'operator_count': 2, 'internal_cv_score': 0.6935128631752403}"
13,0.6935128631752403,"XGBClassifier(FastICA(input_matrix, FastICA__tol=0.8500000000000001), XGBClassifier__learning_rate=0.001, XGBClassifier__max_depth=9, XGBClassifier__min_child_weight=11, XGBClassifier__n_estimators=100, XGBClassifier__nthread=1, XGBClassifier__subsample=0.9500000000000001)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 2, 'internal_cv_score': 0.6935128631752403}"
168,0.6935125634456545,"XGBClassifier(StandardScaler(FastICA(input_matrix, FastICA__tol=0.8500000000000001)), XGBClassifier__learning_rate=0.001, XGBClassifier__max_depth=9, XGBClassifier__min_child_weight=11, XGBClassifier__n_estimators=100, XGBClassifier__nthread=1, XGBClassifier__subsample=0.9500000000000001)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('XGBClassifier(FastICA(input_matrix, FastICA__tol=0.8500000000000001), XGBClassifier__learning_rate=0.001, XGBClassifier__max_depth=9, XGBClassifier__min_child_weight=11, XGBClassifier__n_estimators=100, XGBClassifier__nthread=1, XGBClassifier__subsample=0.9500000000000001)',), 'operator_count': 3, 'internal_cv_score': 0.6935125634456545}"
96,0.6750243805425359,"KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=34, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=distance)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=34, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=uniform)',), 'operator_count': 1, 'internal_cv_score': 0.6750243805425359}"
39,0.6739359649893517,"KNeighborsClassifier(input_matrix, KNeighborsClassifier__n_neighbors=34, KNeighborsClassifier__p=2, KNeighborsClassifier__weights=uniform)","{'generation': 0, 'mutation_count': 0, 'crossover_count': 0, 'predecessor': ('ROOT',), 'operator_count': 1, 'internal_cv_score': 0.6739359649893517}"
177,0.6685938715669397,"KNeighborsClassifier(DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=10, DecisionTreeClassifier__min_samples_leaf=4, DecisionTreeClassifier__min_samples_split=13), KNeighborsClassifier__n_neighbors=15, KNeighborsClassifier__p=1, KNeighborsClassifier__weights=uniform)","{'generation': 'INVALID', 'mutation_count': 1, 'crossover_count': 0, 'predecessor': ('KNeighborsClassifier(Normalizer(input_matrix, Normalizer__norm=max), KNeighborsClassifier__n_neighbors=15, KNeighborsClassifier__p=1, KNeighborsClassifier__weights=uniform)',), 'operator_count': 2, 'internal_cv_score': 0.6685938715669397}"
